Sample_id,Point,Side,Fieldcode,Size_est,Actual_cnt,Juv,Rec,
CSAG5F0812,30,LS,Coris batuensis,7,1,FALSE,RJM,
CSAG5F0812,30,LS,Ctenochaetus binotatus,7,2,FALSE,RJM,
CSAG5F0812,30,LS,Plectroglyphidodon lacrymatus,9,1,FALSE,RJM,
CSAG5F0812,30,LS,Acanthurus nigrofuscus,12,1,FALSE,RJM,
CSAG5F0812,30,RD,Chromis xanthura,10,1,FALSE,RJM,
CSAG5F0812,30,RD,Pomacentrus brachialis,8,6,FALSE,RJM,
CSAG5F0812,30,RD,Scolopsis temporalis,15,4,FALSE,RJM,
CSAG5F0812,30,RD,Mulloidichthys flavolineatus,16,1,FALSE,RJM,
CSAG5F0812,30,RD,Arothron nigropunctatus,13,1,FALSE,RJM,
CSAG5F0812,30,RD,Acanthurus nigrofuscus,11,2,FALSE,RJM,
CSAG5F0812,30,RD,Chaetodon kleinii,6,4,FALSE,RJM,
CSAG5F0812,35,LS,Amblyglyphidodon curacao,9,1,FALSE,RJM,
CSAG5F0812,35,LS,Acanthurus nigrofuscus,12,1,FALSE,RJM,
CSAG5F0812,35,LS,Acanthurus nigrofuscus,11,1,FALSE,RJM,
CSAG5F0812,35,LS,Ctenochaetus binotatus,12,1,FALSE,RJM,
CSAG5F0812,35,LS,Ctenochaetus binotatus,11,2,FALSE,RJM,
CSAG5F0812,35,LS,Labroides dimidiatus,9,2,FALSE,RJM,
CSAG5F0812,35,LS,Pomacentrus lepidogenys,7,5,FALSE,RJM,
CSAG5F0812,35,LS,Pomacentrus lepidogenys,6,12,FALSE,RJM,
CSAG5F0812,35,LS,Zebrasoma scopas,12,2,FALSE,RJM,
CSAG5F0812,35,LS,Pseudocheilinus hexataenia,7,1,FALSE,RJM,
CSAG5F0812,35,LS,Aphareus furca,20,1,FALSE,RJM,
CSAG5F0812,35,LS,Plectroglyphidodon lacrymatus,9,2,FALSE,RJM,
CSAG5F0812,35,LS,Dascyllus reticulatus,6,2,FALSE,RJM,
CSAG5F0812,35,LS,Ctenochaetus cyanocheilus,9,1,FALSE,RJM,
CSAG5F0812,35,LS,Balistapus undulatus,13,2,FALSE,RJM,
CSAG5F0812,35,RD,Chaetodon kleinii,7,1,FALSE,RJM,
CSAG5F0812,35,RD,Pomacentrus brachialis,8,4,FALSE,RJM,
CSAG5F0812,35,RD,Pomacentrus brachialis,9,2,FALSE,RJM,
CSAG5F0812,35,RD,Ctenochaetus binotatus,8,2,FALSE,RJM,
CSAG5F0812,35,RD,Ctenochaetus cyanocheilus,9,2,FALSE,RJM,
CSAG5F0812,35,RD,Ctenochaetus cyanocheilus,13,1,FALSE,RJM,
CSAG5F0812,35,RD,Diagramma sp.,20,3,FALSE,RJM,
CSAG5F0812,35,RD,Diagramma sp.,18,1,FALSE,RJM,
CSAG5F0812,35,RD,Centropyge vroliki,9,1,FALSE,RJM,
CSAG5F0812,35,RD,Centropyge vroliki,8,4,FALSE,RJM,
CSAG5F0812,35,RD,Pomacentrus lepidogenys,7,5,FALSE,RJM,
CSAG5F0812,35,RD,Pomacentrus lepidogenys,6,10,FALSE,RJM,
CSAG5F0812,35,RD,Centropyge bispinosus,8,1,FALSE,RJM,
CSAG5F0812,35,RD,Acanthurus pyroferus,9,1,FALSE,RJM,
CSAG5F0812,35,RD,Balistapus undulatus,15,1,FALSE,RJM,
CSAG5F0812,35,RD,Acanthurus nigrofuscus,14,1,FALSE,RJM,
CSAG5F0812,35,RD,Cephalopholis microprion,18,1,FALSE,RJM,
CSAG5F0812,40,LS,Heniochus varius,13,2,FALSE,RJM,
CSAG5F0812,40,LS,Cheilinus chlorourus,14,1,FALSE,RJM,
CSAG5F0812,40,LS,Myripristis adusta,14,1,FALSE,RJM,
CSAG5F0812,40,LS,Zebrasoma scopas,10,4,FALSE,RJM,
CSAG5F0812,40,LS,Dascyllus reticulatus,7,8,FALSE,RJM,
CSAG5F0812,40,LS,Halichoeres melanurus,9,1,FALSE,RJM,
CSAG5F0812,40,LS,Pomacentrus brachialis,7,6,FALSE,RJM,
CSAG5F0812,40,LS,Pomacentrus lepidogenys,7,10,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus lepidogenys,7,5,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus lepidogenys,6,8,FALSE,RJM,
CSAG5F0812,40,RD,Chrysiptera talboti,4,5,FALSE,RJM,
CSAG5F0812,40,RD,Scarus sp.,8,10,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus bankanensis,6,3,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus brachialis,7,5,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus brachialis,8,3,FALSE,RJM,
CSAG5F0812,40,RD,Halichoeres melanochir,8,1,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus opisthostigma,8,1,FALSE,RJM,
CSAG5F0812,40,RD,Pomacentrus vaiuli,7,1,FALSE,RJM,
CSAG5F0812,45,LS,Balistapus undulatus,13,1,FALSE,RJM,
CSAG5F0812,45,LS,Pomacentrus lepidogenys,8,9,FALSE,RJM,
CSAG5F0812,45,LS,Pomacentrus lepidogenys,7,10,FALSE,RJM,
CSAG5F0812,45,LS,Pomacentrus lepidogenys,6,40,FALSE,RJM,
CSAG5F0812,45,LS,Cephalopholis urodeta,13,1,FALSE,RJM,
CSAG5F0812,45,LS,Pomacentrus moluccensis,16,4,FALSE,RJM,
CSAG5F0812,45,LS,Plectroglyphidodon lacrymatus,9,4,FALSE,RJM,
CSAG5F0812,45,LS,Plectroglyphidodon lacrymatus,10,3,FALSE,RJM,
CSAG5F0812,45,LS,Stethojulis trilineata,10,1,FALSE,RJM,
CSAG5F0812,45,LS,Amblyglyphidodon curacao,9,2,FALSE,RJM,
CSAG5F0812,45,RD,Plectroglyphidodon lacrymatus,9,2,FALSE,RJM,
CSAG5F0812,45,RD,Centropyge vroliki,8,1,FALSE,RJM,
CSAG5F0812,45,RD,Pomacentrus opisthostigma,7,2,FALSE,RJM,
CSAG5F0812,45,RD,Pomacentrus brachialis,8,3,FALSE,RJM,
CSAG5F0812,45,RD,Plectorhinchus vittatus,12,1,FALSE,RJM,
CSIR5F0812,0,LS,Pomacentrus bankanensis,7,2,FALSE,RJM,
CSIR5F0812,0,LS,Pomacentrus bankanensis,6,4,FALSE,RJM,
CSIR5F0812,0,LS,Pomacentrus opisthostigma,7,2,FALSE,RJM,
CSIR5F0812,0,LS,Pomacentrus opisthostigma,8,1,FALSE,RJM,
CSIR5F0812,0,LS,Dischistodus perspicillatus,9,1,FALSE,RJM,
CSIR5F0812,0,RD,Pomacentrus bankanensis,6,3,FALSE,RJM,
CSIR5F0812,0,RD,Caesio teres,12,15,FALSE,RJM,
CSIR5F0812,0,RD,Pterocaesio tessellata,13,30,FALSE,RJM,
CSIR5F0812,5,LS,Halichoeres leucurus,14,1,FALSE,RJM,
CSIR5F0812,5,LS,Scarus rivulatus,13,2,FALSE,RJM,
CSIR5F0812,5,LS,Chaetodon octofasciatus,11,2,FALSE,RJM,
CSIR5F0812,5,LS,Scolopsis ciliatus,15,1,FALSE,RJM,
CSIR5F0812,5,LS,Labroides dimidiatus,9,1,FALSE,RJM,
CSIR5F0812,5,LS,Chaetodon ephippium,9,1,FALSE,RJM,
CSIR5F0812,5,LS,Acanthurus sp.(yellow tail),11,1,FALSE,RJM,
CSIR5F0812,5,LS,Balistapus undulatus,13,1,FALSE,RJM,
CSIR5F0812,5,LS,Scarus ghobban,10,1,FALSE,RJM,
CSIR5F0812,5,LS,Pomacentrus alexanderae,8,1,FALSE,RJM,
CSIR5F0812,5,LS,Cheilinus fasciatus,14,1,FALSE,RJM,
CSIR5F0812,5,LS,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR5F0812,5,RD,Chrysiptera rollandi,4,3,FALSE,RJM,
CSIR5F0812,5,RD,Labroides dimidiatus,10,1,FALSE,RJM,
CSIR5F0812,5,RD,Pomacentrus vaiuli,4,2,FALSE,RJM,
CSIR5F0812,10,LS,Chlorurus sordidus,9,1,FALSE,RJM,
CSIR5F0812,10,LS,Halichoeres melanurus,10,1,FALSE,RJM,
CSIR5F0812,10,LS,Pomacentrus bankanensis,7,2,FALSE,RJM,
CSIR5F0812,10,LS,Chrysiptera rollandi,4,3,FALSE,RJM,
CSIR5F0812,10,LS,Stegastes nigricans,9,1,FALSE,RJM,
CSIR5F0812,10,LS,Halichoeres melanochir,11,1,FALSE,RJM,
CSIR5F0812,15,LS,Labroides dimidiatus,9,1,FALSE,RJM,
CSIR5F0812,15,LS,Chrysiptera rollandi,4,2,FALSE,RJM,
CSIR5F0812,15,RD,Scarus hypselopterus,30,1,FALSE,RJM,
CSIR5F0812,15,RD,Scolopsis temporalis,32,1,FALSE,RJM,
CSIR5F0812,15,RD,Pomacentrus opisthostigma,7,4,FALSE,RJM,
CSIR5F0812,15,RD,Halichoeres melanochir,14,1,FALSE,RJM,
CSIR5F0812,15,RD,Chaetodon octofasciatus,9,1,FALSE,RJM,
CSIR5F0812,15,RD,Pomacentrus sp.2,7,2,FALSE,RJM,
CSIR5F0812,15,RD,Scarus ghobban,27,1,FALSE,RJM,
CSIR5F0812,15,RD,Chlorurus bowersi,26,1,FALSE,RJM,
CSIR5F0812,20,LS,Neoglyphidodon nigroris,9,1,FALSE,RJM,
CSIR5F0812,20,LS,Acanthurus xanthopterus,35,1,FALSE,RJM,
CSIR5F0812,20,LS,Caesio teres,12,4,FALSE,RJM,
CSIR5F0812,20,RD,Stegastes nigricans,9,1,FALSE,RJM,
CSIR5F0812,20,RD,Parupeneus barberinus,30,1,FALSE,RJM,
CSIR5F0812,20,RD,Pomacentrus alexanderae,8,2,FALSE,RJM,
CSIR5F0812,20,RD,Pomacentrus opisthostigma,6,2,FALSE,RJM,
CSIR5F0812,20,RD,Pomacentrus bankanensis,7,3,FALSE,RJM,
CSIR5F0812,20,RD,Caesio teres,11,20,FALSE,RJM,
CSIR5F0812,25,LS,Cheilinus chlorourus,9,1,FALSE,RJM,
CSIR5F0812,25,LS,Pomacentrus opisthostigma,7,6,FALSE,RJM,
CSIR5F0812,25,LS,Scolopsis ciliatus,15,1,FALSE,RJM,
CSIR5F0812,25,LS,Cephalopholis microprion,13,1,FALSE,RJM,
CSIR5F0812,25,LS,Acanthurus sp.(yellow tail),11,2,FALSE,RJM,
CSIR5F0812,25,RD,Pomacentrus sp.1,6,3,FALSE,RJM,
CSIR5F0812,25,RD,Pomacentrus opisthostigma,7,3,FALSE,RJM,
CSIR5F0812,25,RD,Stegastes sp.,9,1,FALSE,RJM,
CSIR5F0812,30,LS,Heniochus acuminatus,13,1,FALSE,RJM,
CSIR5F0812,30,LS,Pomacentrus stigma,8,3,FALSE,RJM,
CSIR5F0812,30,LS,Pomacentrus opisthostigma,7,2,FALSE,RJM,
CSIR5F0812,30,LS,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR5F0812,30,LS,Halichoeres melanurus,9,1,FALSE,RJM,
CSIR5F0812,30,LS,Stegastes sp.,9,1,FALSE,RJM,
CSIR5F0812,30,LS,Hemigymnus melapterus,27,1,FALSE,RJM,
CSIR5F0812,30,LS,Heniochus acuminatus,10,2,FALSE,RJM,
CSIR5F0812,30,RD,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR5F0812,30,RD,Canthigaster papua,9,1,FALSE,RJM,
CSIR5F0812,30,RD,Pomacentrus opisthostigma,7,2,FALSE,RJM,
CSIR5F0812,35,LS,Amblyglyphidodon leucogaster,9,1,FALSE,RJM,
CSIR5F0812,35,LS,Amblyglyphidodon leucogaster,7,1,FALSE,RJM,
CSIR5F0812,35,LS,Thalassoma lunare,20,1,FALSE,RJM,
CSIR5F0812,35,LS,Cephalopholis boenak,12,4,FALSE,RJM,
CSIR5F0812,35,LS,Scarus ghobban,12,1,FALSE,RJM,
CSIR5F0812,35,LS,Scarus ghobban,10,1,FALSE,RJM,
CSIR5F0812,35,LS,Scarus rivulatus,10,3,FALSE,RJM,
CSIR5F0812,35,LS,Acanthurus xanthopterus,40,4,FALSE,RJM,
CSIR5F0812,35,LS,Siganus virgatus ,13,3,FALSE,RJM,
CSIR5F0812,35,LS,Heniochus acuminatus,15,1,FALSE,RJM,
CSIR5F0812,35,LS,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR5F0812,35,LS,Stegastes sp.,10,1,FALSE,RJM,
CSIR5F0812,35,LS,Coradion melanopus,13,2,FALSE,RJM,
CSIR5F0812,35,LS,Halichoeres melanurus,10,2,FALSE,RJM,
CSIR5F0812,40,LS,Pomacentrus opisthostigma,8,1,FALSE,RJM,
CSIR5F0812,40,LS,Scarus quoyi,23,1,FALSE,RJM,
CSIR5F0812,40,LS,Pterocaesio tessellata,12,10,FALSE,RJM,
CSIR5F0812,40,LS,Chlorurus sordidus,20,2,FALSE,RJM,
CSIR5F0812,40,LS,Chlorurus bleekeri,24,1,FALSE,RJM,
CSIR5F0812,40,LS,Plectropomus leopardus,60,2,FALSE,RJM,
CSIR5F0812,40,LS,Naso brevirostris,40,2,FALSE,RJM,
CSIR5F0812,40,LS,Epinephelus fasciatus,15,1,FALSE,RJM,
CSIR5F0812,40,LS,Cephalopholis cyanostigma,28,1,FALSE,RJM,
CSIR5F0812,40,RD,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR5F0812,40,RD,Neoglyphidodon nigroris,8,1,FALSE,RJM,
CSIR5F0812,40,RD,Chrysiptera rollandi,4,4,FALSE,RJM,
CSIR5F0812,45,LS,Neoglyphidodon nigroris,10,1,FALSE,RJM,
CSIR5F0812,45,LS,Amblyglyphidodon leucogaster,10,1,FALSE,RJM,
CSIR5F0812,45,LS,Thalassoma lunare,18,1,FALSE,RJM,
CSIR5F0812,45,LS,Pomacentrus alexanderae,8,2,FALSE,RJM,
CSIR5F0812,45,LS,Scarus hypselopterus,13,4,FALSE,RJM,
CSIR5F0812,45,LS,Chaetodon octofasciatus,9,1,FALSE,RJM,
CSIR5F0812,45,LS,Scarus rivulatus,12,10,FALSE,RJM,
CSIR5F0812,45,RD,Neoglyphidodon nigroris,10,1,FALSE,RJM,
CSIR5F0812,45,RD,Neoglyphidodon nigroris,9,1,FALSE,RJM,
CSIR5F0812,45,RD,Neoglyphidodon nigroris,12,1,FALSE,RJM,
CSIR5F0812,45,RD,Chrysiptera rollandi,4,2,FALSE,RJM,
CSIR5F0812,45,RD,Diploprion bifasciatum,14,1,FALSE,RJM,
CSIR5F0812,45,RD,Scolopsis ciliatus,14,1,FALSE,RJM,
CSIR5F0812,45,RD,Halichoeres melanurus,9,1,FALSE,RJM,
CSIR5R0812,0,LS,Acanthurus xanthopterus,31,1,FALSE,RJM,
CSIR5R0812,0,LS,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR5R0812,0,LS,Lutjanus quinquelineatus,23,3,FALSE,RJM,
CSIR5R0812,0,LS,Lutjanus quinquelineatus,13,6,FALSE,RJM,
CSIR5R0812,0,LS,Zanclus cornutus,15,1,FALSE,RJM,
CSIR5R0812,0,LS,Zanclus cornutus,12,1,FALSE,RJM,
CSIR5R0812,0,LS,Heniochus acuminatus,13,1,FALSE,RJM,
CSIR5R0812,0,LS,Oxycheilinus digrammus,14,1,FALSE,RJM,
CSIR5R0812,0,LS,Epinephelus fasciatus,15,1,FALSE,RJM,
CSIR5R0812,0,LS,Caranx melampygus,12,4,FALSE,RJM,
CSIR5R0812,0,RD,Chlorurus bleekeri,23,1,FALSE,RJM,
CSIR5R0812,0,RD,Scarus quoyi,23,1,FALSE,RJM,
CSIR5R0812,0,RD,Scarus hypselopterus,26,1,FALSE,RJM,
CSIR5R0812,0,RD,Scarus rivulatus,20,1,FALSE,RJM,
CSIR5R0812,0,RD,Scarus rivulatus,13,2,FALSE,RJM,
CSIR5R0812,0,RD,Scolopsis ciliatus,14,2,FALSE,RJM,
CSIR5R0812,0,RD,Pomacentrus reidi,8,2,FALSE,RJM,
CSIR5R0812,0,RD,Pomacentrus reidi,6,3,FALSE,RJM,
CSIR5R0812,5,LS,Halichoeres leucurus,13,1,FALSE,RJM,
CSIR5R0812,5,LS,Lutjanus quinquelineatus,15,3,FALSE,RJM,
CSIR5R0812,5,LS,Lutjanus quinquelineatus,13,4,FALSE,RJM,
CSIR5R0812,5,LS,Epibulus insidiator,13,1,FALSE,RJM,
CSIR5R0812,5,LS,Chaetodontoplus mesoleucus,11,1,FALSE,RJM,
CSIR5R0812,5,LS,Pomacentrus stigma,8,1,FALSE,RJM,
CSIR5R0812,5,LS,Pomacentrus alexanderae,8,2,FALSE,RJM,
CSIR5R0812,5,LS,Pomacentrus moluccensis,17,1,FALSE,RJM,
CSIR5R0812,5,LS,Premnas biculeatus,9,1,FALSE,RJM,
CSIR5R0812,5,LS,Premnas biculeatus,8,1,FALSE,RJM,
CSIR5R0812,5,LS,Neoglyphidodon nigroris,10,2,FALSE,RJM,
CSIR5R0812,5,RD,Stegastes sp.,9,1,FALSE,RJM,
CSIR5R0812,5,RD,Pomacentrus opisthostigma,7,1,FALSE,RJM,
CSIR5R0812,5,RD,Neoglyphidodon nigroris,10,1,FALSE,RJM,
CSIR5R0812,5,RD,Pomacentrus reidi,8,1,FALSE,RJM,
CSIR5R0812,5,RD,Chlorurus sordidus,24,1,FALSE,RJM,
CSIR5R0812,10,LS,Lutjanus monostigma,24,5,FALSE,RJM,
CSIR5R0812,10,LS,Scolopsis ciliatus,14,2,FALSE,RJM,
CSIR5R0812,10,LS,Scarus hypselopterus,13,1,FALSE,RJM,
CSIR5R0812,10,LS,Hemigymnus fasciatus,13,1,FALSE,RJM,
CSIR5R0812,10,LS,Pomacentrus alexanderae,7,2,FALSE,RJM,
CSIR5R0812,10,RD,Thalassoma lunare,14,1,FALSE,RJM,
CSIR5R0812,10,RD,Amblyglyphidodon leucogaster,8,2,FALSE,RJM,
CSIR5R0812,10,RD,Halichoeres leucurus,13,1,FALSE,RJM,
CSIR5R0812,10,RD,Pomacentrus burroughi,8,2,FALSE,RJM,
CSIR5R0812,10,RD,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR5R0812,10,RD,Cephalopholis boenak,12,1,FALSE,RJM,
CSIR5R0812,10,RD,Pomacentrus alexanderae,7,2,FALSE,RJM,
CSIR5R0812,15,LS,Siganus virgatus ,11,1,FALSE,RJM,
CSIR5R0812,15,LS,Pomacentrus stigma,9,1,FALSE,RJM,
CSIR5R0812,15,LS,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR5R0812,15,LS,Neoglyphidodon nigroris,12,1,FALSE,RJM,
CSIR5R0812,15,LS,Lutjanus quinquelineatus,12,30,FALSE,RJM,
CSIR5R0812,15,RD,Pomacentrus stigma,8,2,FALSE,RJM,
CSIR5R0812,15,RD,Neoglyphidodon nigroris,10,1,FALSE,RJM,
CSIR5R0812,15,RD,Neoglyphidodon nigroris,7,1,FALSE,RJM,
CSIR5R0812,20,LS,Neoglyphidodon nigroris,10,3,FALSE,RJM,
CSIR5R0812,20,LS,Carangoides bajad,15,1,FALSE,RJM,
CSIR5R0812,20,LS,Caesio teres,15,1,FALSE,RJM,
CSIR5R0812,20,LS,Caesio teres,10,10,FALSE,RJM,
CSIR5R0812,20,LS,Caesio teres,13,3,FALSE,RJM,
CSIR5R0812,20,LS,Scolopsis temporalis,16,1,FALSE,RJM,
CSIR5R0812,20,LS,Cephalopholis microprion,13,1,FALSE,RJM,
CSIR5R0812,20,LS,Scolopsis ciliatus,14,1,FALSE,RJM,
CSIR5R0812,20,LS,Pomacentrus alexanderae,7,2,FALSE,RJM,
CSIR5R0812,20,LS,Exyrias belissimus,14,1,FALSE,RJM,
CSIR5R0812,20,LS,Zanclus cornutus,10,1,FALSE,RJM,
CSIR5R0812,20,LS,Lutjanus monostigma,20,2,FALSE,RJM,
CSIR5R0812,20,RD,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR5R0812,20,RD,Lutjanus monostigma,23,2,FALSE,RJM,
CSIR5R0812,20,RD,Chrysiptera rollandi,4,4,FALSE,RJM,
CSIR5R0812,25,LS,Stegastes sp.,9,1,FALSE,RJM,
CSIR5R0812,25,LS,Acanthurus xanthopterus,45,3,FALSE,RJM,
CSIR5R0812,25,LS,Lutjanus monostigma,20,5,FALSE,RJM,
CSIR5R0812,25,LS,Lutjanus monostigma,25,6,FALSE,RJM,
CSIR5R0812,25,LS,Plectropomus leopardus,50,1,FALSE,RJM,
CSIR5R0812,25,LS,Siganus guttatus,10,1,FALSE,RJM,
CSIR5R0812,25,LS,Naso unicornis,45,1,FALSE,RJM,
CSIR5R0812,25,LS,Cephalopholis cyanostigma,22,1,FALSE,RJM,
CSIR5R0812,25,LS,Neoglyphidodon nigroris,11,3,FALSE,RJM,
CSIR5R0812,25,RD,Pomacentrus stigma,9,1,FALSE,RJM,
CSIR5R0812,25,RD,Lutjanus monostigma,25,5,FALSE,RJM,
CSIR5R0812,25,RD,Lutjanus monostigma,20,6,FALSE,RJM,
CSIR5R0812,30,LS,Caesio teres,7,20,FALSE,RJM,
CSIR5R0812,30,LS,Labroides dimidiatus,9,2,FALSE,RJM,
CSIR5R0812,30,RD,Chaetodon octofasciatus,9,2,FALSE,RJM,
CSIR5R0812,30,RD,Scolopsis ciliatus,15,1,FALSE,RJM,
CSIR5R0812,30,RD,Scarus hypselopterus,13,1,FALSE,RJM,
CSIR5R0812,30,RD,Scarus hypselopterus,14,3,FALSE,RJM,
CSIR5R0812,30,RD,Trachinotus baillonii,30,1,FALSE,RJM,
CSIR5R0812,30,RD,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR5R0812,30,RD,Pomacentrus opisthostigma,7,5,FALSE,RJM,
CSIR5R0812,35,LS,Chlorurus bowersi,30,1,FALSE,RJM,
CSIR5R0812,35,LS,Pomacentrus reidi,6,2,FALSE,RJM,
CSIR5R0812,35,LS,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR5R0812,35,LS,Halichoeres leucurus,14,1,FALSE,RJM,
CSIR5R0812,35,LS,Exyrias belissimus,13,1,FALSE,RJM,
CSIR5R0812,35,RD,Stethojulis trilineata,10,1,FALSE,RJM,
CSIR5R0812,35,RD,Arothron nigropunctatus,13,1,FALSE,RJM,
CSIR5R0812,40,LS,Neoglyphidodon nigroris,11,2,FALSE,RJM,
CSIR5R0812,40,LS,Chaetodon auriga,11,1,FALSE,RJM,
CSIR5R0812,40,LS,Neoglyphidodon nigroris,11,3,FALSE,RJM,
CSIR5R0812,40,LS,Chelmon rostratus,14,1,FALSE,RJM,
CSIR5R0812,40,LS,Stegastes sp.,10,1,FALSE,RJM,
CSIR5R0812,40,LS,Pomacentrus opisthostigma,7,2,FALSE,RJM,
CSIR5R0812,40,LS,Pomacentrus reidi,7,2,FALSE,RJM,
CSIR5R0812,40,RD,Acanthurus sp.(yellow tail),11,1,FALSE,RJM,
CSIR5R0812,40,RD,Chlorurus sordidus,8,1,FALSE,RJM,
CSIR5R0812,45,LS,Lutjanus quinquelineatus,15,2,FALSE,RJM,
CSIR5R0812,45,LS,Scarus rivulatus,13,1,FALSE,RJM,
CSIR5R0812,45,LS,Pomacentrus alexanderae,7,3,FALSE,RJM,
CSIR5R0812,45,LS,Pomacentrus alexanderae,6,4,FALSE,RJM,
CSIR5R0812,45,LS,Zanclus cornutus,14,1,FALSE,RJM,
CSIR5R0812,45,LS,Lutjanus sp.,20,4,FALSE,RJM,
CSIR5R0812,45,RD,Scarus rivulatus,18,1,FALSE,RJM,
CSIR5R0812,45,RD,Pterocaesio tessellata,10,20,FALSE,RJM,
CSIR5R0812,45,RD,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR5R0812,45,RD,Cephalopholis urodeta,20,1,FALSE,RJM,
CSIR5R0812,45,RD,Pomacentrus simsiang,4,4,FALSE,RJM,
CSIR4F0812,0,LS,Neoglyphidodon nigroris,12,2,FALSE,RJM,
CSIR4F0812,0,LS,Cheilinus fasciatus,13,1,FALSE,RJM,
CSIR4F0812,0,LS,Chaetodon octofasciatus,9,2,FALSE,RJM,
CSIR4F0812,0,LS,Stegastes sp.,9,1,FALSE,RJM,
CSIR4F0812,0,RD,Pomacentrus reidi,8,1,FALSE,RJM,
CSIR4F0812,0,RD,Pomacentrus reidi,7,2,FALSE,RJM,
CSIR4F0812,0,RD,Lutjanus vitta,20,8,FALSE,RJM,
CSIR4F0812,0,RD,Lutjanus monostigma,25,1,FALSE,RJM,
CSIR4F0812,0,RD,Caranx sp.,13,6,FALSE,RJM,
CSIR4F0812,0,RD,Scarus quoyi,23,1,FALSE,RJM,
CSIR4F0812,0,RD,Selar crumenopthalmus,12,10,FALSE,RJM,
CSIR4F0812,0,RD,Halichoeres leucurus,18,1,FALSE,RJM,
CSIR4F0812,0,RD,Neopomacentrus anabatoides,6,2,FALSE,RJM,
CSIR4F0812,5,LS,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR4F0812,5,LS,Doryrhamphus dactyliophorus,11,1,FALSE,RJM,
CSIR4F0812,5,LS,Acanthurus sp.(yellow tail),12,1,FALSE,RJM,
CSIR4F0812,5,LS,Epinephelus fasciatus,16,1,FALSE,RJM,
CSIR4F0812,5,LS,Lutjanus quinquelineatus,14,2,FALSE,RJM,
CSIR4F0812,5,LS,Cheilinus fasciatus,13,1,FALSE,RJM,
CSIR4F0812,5,LS,Cephalopholis microprion,13,1,FALSE,RJM,
CSIR4F0812,5,LS,Cheilinus chlorourus,10,1,FALSE,RJM,
CSIR4F0812,5,LS,Chelmon rostratus,14,1,FALSE,RJM,
CSIR4F0812,5,RD,Pomacentrus reidi,8,1,FALSE,RJM,
CSIR4F0812,5,RD,Pomacentrus sp.2,5,1,FALSE,RJM,
CSIR4F0812,10,LS,Canthigaster solandri,10,1,FALSE,RJM,
CSIR4F0812,10,LS,Neoglyphidodon nigroris,11,3,FALSE,RJM,
CSIR4F0812,10,LS,Zanclus cornutus,12,2,FALSE,RJM,
CSIR4F0812,10,LS,Lutjanus quinquelineatus,15,3,FALSE,RJM,
CSIR4F0812,10,LS,Epinephelus fasciatus,24,1,FALSE,RJM,
CSIR4F0812,10,LS,Caesio teres,13,10,FALSE,RJM,
CSIR4F0812,10,LS,Thalassoma lunare,13,1,FALSE,RJM,
CSIR4F0812,10,LS,Scarus hypselopterus,12,4,FALSE,RJM,
CSIR4F0812,10,LS,Chaetodon auriga,12,1,FALSE,RJM,
CSIR4F0812,10,LS,Pomacentrus opisthostigma,8,3,FALSE,RJM,
CSIR4F0812,10,LS,Halichoeres melanurus,11,1,FALSE,RJM,
CSIR4F0812,15,LS,Chlorurus sordidus,24,1,FALSE,RJM,
CSIR4F0812,15,LS,Anyperodon leucogrammicus,32,1,FALSE,RJM,
CSIR4F0812,15,LS,Neoglyphidodon nigroris,11,1,FALSE,RJM,
CSIR4F0812,15,LS,Chlorurus bleekeri,25,1,FALSE,RJM,
CSIR4F0812,15,LS,Lutjanus vitta,20,2,FALSE,RJM,
CSIR4F0812,15,LS,Epinephelus fasciatus,20,1,FALSE,RJM,
CSIR4F0812,15,LS,Halichoeres leucurus,14,1,FALSE,RJM,
CSIR4F0812,15,LS,Scolopsis ciliatus,15,1,FALSE,RJM,
CSIR4F0812,15,RD,Scarus ghobban,11,1,FALSE,RJM,
CSIR4F0812,15,RD,Chlorurus sordidus,10,1,FALSE,RJM,
CSIR4F0812,20,LS,Cephalopholis cyanostigma,23,1,FALSE,RJM,
CSIR4F0812,20,LS,Scarus quoyi,23,1,FALSE,RJM,
CSIR4F0812,20,LS,Scarus hypselopterus,24,1,FALSE,RJM,
CSIR4F0812,20,LS,Scolopsis ciliatus,13,1,FALSE,RJM,
CSIR4F0812,20,LS,Chaetodon octofasciatus,9,2,FALSE,RJM,
