Year,Month,Length,Length Type,Sex,Special,MPA,Fishery Dependent
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,October,25,Total Length(CM),Female,-999,0,1
2004,October,25,Total Length(CM),Female,-999,0,1
2004,October,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,October,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,December,25,Total Length(CM),Female,-999,0,1
2004,November,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2006,January,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2006,January,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,September,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,September,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,October,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,November,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2006,December,25,Total Length(CM),Female,-999,0,1
2009,October,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,November,25,Total Length(CM),Female,-999,0,1
2009,November,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,October,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,September,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2009,August,25,Total Length(CM),Female,-999,0,1
2011,September,25,Total Length(CM),Female,-999,0,1
2011,September,25,Total Length(CM),Female,-999,0,1
2011,October,25,Total Length(CM),Female,-999,0,1
2011,November,25,Total Length(CM),Female,-999,0,1
1995,April,25.1,Total Length(CM),Female,-999,0,1
2001,September,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2002,November,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2003,November,25.1,Total Length(CM),Female,-999,0,1
2003,November,25.1,Total Length(CM),Female,-999,0,1
2003,October,25.1,Total Length(CM),Female,-999,0,1
2003,September,25.1,Total Length(CM),Female,-999,0,1
2005,December,25.1,Total Length(CM),Female,-999,0,1
2005,December,25.1,Total Length(CM),Female,-999,0,1
2005,October,25.1,Total Length(CM),Female,-999,0,1
2005,October,25.1,Total Length(CM),Female,-999,0,1
2005,November,25.1,Total Length(CM),Female,-999,0,1
2005,November,25.1,Total Length(CM),Female,-999,0,1
2006,December,25.1,Total Length(CM),Female,-999,0,1
2006,October,25.1,Total Length(CM),Female,-999,0,1
2006,October,25.1,Total Length(CM),Female,-999,0,1
2006,November,25.1,Total Length(CM),Female,-999,0,1
2006,October,25.1,Total Length(CM),Female,-999,0,1
2006,December,25.1,Total Length(CM),Female,-999,0,1
1998,November,25.2,Total Length(CM),Female,-999,0,1
2000,September,25.2,Total Length(CM),Female,-999,0,1
2000,September,25.2,Total Length(CM),Female,-999,0,1
2000,September,25.2,Total Length(CM),Female,-999,0,1
2000,September,25.2,Total Length(CM),Female,-999,0,1
2000,October,25.2,Total Length(CM),Female,-999,0,1
2001,December,25.2,Total Length(CM),Female,-999,0,1
2002,September,25.2,Total Length(CM),Female,-999,0,1
2002,October,25.2,Total Length(CM),Female,-999,0,1
2002,October,25.2,Total Length(CM),Female,-999,0,1
2003,November,25.2,Total Length(CM),Female,-999,0,1
2003,November,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,November,25.2,Total Length(CM),Female,-999,0,1
2003,November,25.2,Total Length(CM),Female,-999,0,1
2003,December,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,October,25.2,Total Length(CM),Female,-999,0,1
2003,October,25.2,Total Length(CM),Female,-999,0,1
2003,October,25.2,Total Length(CM),Female,-999,0,1
2003,October,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,December,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2003,September,25.2,Total Length(CM),Female,-999,0,1
2004,November,25.2,Total Length(CM),Female,-999,0,1
2004,November,25.2,Total Length(CM),Female,-999,0,1
2004,November,25.2,Total Length(CM),Female,-999,0,1
2004,November,25.2,Total Length(CM),Female,-999,0,1
2005,September,25.2,Total Length(CM),Female,-999,0,1
2005,December,25.2,Total Length(CM),Female,-999,0,1
2005,December,25.2,Total Length(CM),Female,-999,0,1
2005,September,25.2,Total Length(CM),Female,-999,0,1
2005,October,25.2,Total Length(CM),Female,-999,0,1
2005,September,25.2,Total Length(CM),Female,-999,0,1
2005,October,25.2,Total Length(CM),Female,-999,0,1
2005,October,25.2,Total Length(CM),Female,-999,0,1
2005,October,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.2,Total Length(CM),Female,-999,0,1
2006,November,25.2,Total Length(CM),Female,-999,0,1
2006,November,25.2,Total Length(CM),Female,-999,0,1
2006,December,25.2,Total Length(CM),Female,-999,0,1
2006,October,25.2,Total Length(CM),Female,-999,0,1
2006,October,25.2,Total Length(CM),Female,-999,0,1
2006,November,25.2,Total Length(CM),Female,-999,0,1
2006,October,25.2,Total Length(CM),Female,-999,0,1
2006,November,25.2,Total Length(CM),Female,-999,0,1
2006,October,25.2,Total Length(CM),Female,-999,0,1
2009,September,25.2,Total Length(CM),Female,-999,0,1
1998,December,25.3,Total Length(CM),Female,-999,0,1
1999,February,25.3,Total Length(CM),Female,-999,0,1
1999,September,25.3,Total Length(CM),Female,-999,0,1
2000,September,25.3,Total Length(CM),Female,-999,0,1
2000,September,25.3,Total Length(CM),Female,-999,0,1
2000,September,25.3,Total Length(CM),Female,-999,0,1
2000,October,25.3,Total Length(CM),Female,-999,0,1
2002,November,25.3,Total Length(CM),Female,-999,0,1
2002,November,25.3,Total Length(CM),Female,-999,0,1
2002,November,25.3,Total Length(CM),Female,-999,0,1
2002,September,25.3,Total Length(CM),Female,-999,0,1
2002,November,25.3,Total Length(CM),Female,-999,0,1
2002,December,25.3,Total Length(CM),Female,-999,0,1
2002,September,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,December,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,November,25.3,Total Length(CM),Female,-999,0,1
2003,October,25.3,Total Length(CM),Female,-999,0,1
2003,October,25.3,Total Length(CM),Female,-999,0,1
2003,December,25.3,Total Length(CM),Female,-999,0,1
2003,December,25.3,Total Length(CM),Female,-999,0,1
2003,December,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2003,September,25.3,Total Length(CM),Female,-999,0,1
2004,December,25.3,Total Length(CM),Female,-999,0,1
2005,September,25.3,Total Length(CM),Female,-999,0,1
2005,September,25.3,Total Length(CM),Female,-999,0,1
2005,September,25.3,Total Length(CM),Female,-999,0,1
2005,September,25.3,Total Length(CM),Female,-999,0,1
2005,October,25.3,Total Length(CM),Female,-999,0,1
2005,October,25.3,Total Length(CM),Female,-999,0,1
2005,October,25.3,Total Length(CM),Female,-999,0,1
2005,November,25.3,Total Length(CM),Female,-999,0,1
2005,November,25.3,Total Length(CM),Female,-999,0,1
2005,November,25.3,Total Length(CM),Female,-999,0,1
2005,November,25.3,Total Length(CM),Female,-999,0,1
2005,November,25.3,Total Length(CM),Female,-999,0,1
2006,October,25.3,Total Length(CM),Female,-999,0,1
2006,November,25.3,Total Length(CM),Female,-999,0,1
2006,December,25.3,Total Length(CM),Female,-999,0,1
2006,December,25.3,Total Length(CM),Female,-999,0,1
2006,October,25.3,Total Length(CM),Female,-999,0,1
2006,October,25.3,Total Length(CM),Female,-999,0,1
2006,October,25.3,Total Length(CM),Female,-999,0,1
2006,October,25.3,Total Length(CM),Female,-999,0,1
2006,October,25.3,Total Length(CM),Female,-999,0,1
2006,December,25.3,Total Length(CM),Female,-999,0,1
2006,December,25.3,Total Length(CM),Female,-999,0,1
2000,September,25.4,Total Length(CM),Female,-999,0,1
2000,October,25.4,Total Length(CM),Female,-999,0,1
2002,October,25.4,Total Length(CM),Female,-999,0,1
2002,November,25.4,Total Length(CM),Female,-999,0,1
2002,November,25.4,Total Length(CM),Female,-999,0,1
2002,November,25.4,Total Length(CM),Female,-999,0,1
2003,December,25.4,Total Length(CM),Female,-999,0,1
2003,December,25.4,Total Length(CM),Female,-999,0,1
2003,September,25.4,Total Length(CM),Female,-999,0,1
2003,September,25.4,Total Length(CM),Female,-999,0,1
2003,September,25.4,Total Length(CM),Female,-999,0,1
2003,September,25.4,Total Length(CM),Female,-999,0,1
2004,October,25.4,Total Length(CM),Female,-999,0,1
2004,December,25.4,Total Length(CM),Female,-999,0,1
2004,December,25.4,Total Length(CM),Female,-999,0,1
2005,September,25.4,Total Length(CM),Female,-999,0,1
2005,September,25.4,Total Length(CM),Female,-999,0,1
2005,October,25.4,Total Length(CM),Female,-999,0,1
2005,November,25.4,Total Length(CM),Female,-999,0,1
2005,November,25.4,Total Length(CM),Female,-999,0,1
2006,September,25.4,Total Length(CM),Female,-999,0,1
2006,September,25.4,Total Length(CM),Female,-999,0,1
2006,November,25.4,Total Length(CM),Female,-999,0,1
2006,December,25.4,Total Length(CM),Female,-999,0,1
2006,September,25.4,Total Length(CM),Female,-999,0,1
2006,September,25.4,Total Length(CM),Female,-999,0,1
2006,October,25.4,Total Length(CM),Female,-999,0,1
2006,December,25.4,Total Length(CM),Female,-999,0,1
2006,December,25.4,Total Length(CM),Female,-999,0,1
1997,August,25.5,Total Length(CM),Female,-999,0,1
1998,August,25.5,Total Length(CM),Female,-999,0,1
