"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"2824",2013,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"2825",2013,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"2826",2013,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"2827",2013,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"2828",2013,"August","AN",32,"cm","Unknown","Gear is HnL",0,1
"2829",2013,"August","AN",27,"cm","Unknown","Gear is HnL",0,1
"2830",2013,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"2831",2013,"August","AN",34,"cm","Unknown","Gear is HnL",0,1
"2832",2013,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"2833",2013,"August","AN",21,"cm","Unknown","Gear is HnL",0,1
"2834",2013,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"2835",2013,"August","AN",32,"cm","Unknown","Gear is HnL",0,1
"2836",2013,"August","AN",22,"cm","Unknown","Gear is HnL",0,1
"2837",2013,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"2838",2013,"August","AN",34,"cm","Unknown","Gear is HnL",0,1
"2839",2013,"August","AN",20,"cm","Unknown","Gear is HnL",0,1
"2840",2013,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"2841",2013,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"2842",2013,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"2843",2013,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"2844",2013,"August","AN",32,"cm","Unknown","Gear is HnL",0,1
"2845",2013,"August","AN",32,"cm","Unknown","Gear is HnL",0,1
"2846",2013,"August","AN",35,"cm","Unknown","Gear is HnL",0,1
"2847",2013,"August","AN",27,"cm","Unknown","Gear is HnL",0,1
"2848",2013,"August","AN",25,"cm","Unknown","Gear is HnL",0,1
"2849",2013,"August","AN",34,"cm","Unknown","Gear is HnL",0,1
"2850",2013,"August","AN",28,"cm","Unknown","Gear is HnL",0,1
"2851",2013,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"2852",2013,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"2853",2013,"August","AN",25,"cm","Unknown","Gear is HnL",0,1
"2854",2013,"August","AN",37,"cm","Unknown","Gear is HnL",0,1
"2855",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2856",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2857",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"2858",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2859",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2860",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2861",2013,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"2862",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2863",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2864",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"2865",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2866",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2867",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2868",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2869",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2870",2013,"September","AN",38,"cm","Unknown","Gear is HnL",1,1
"2871",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2872",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2873",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"2874",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2875",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2876",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2877",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2878",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2879",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2880",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"2881",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2882",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2883",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2884",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2885",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2886",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2887",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2888",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2889",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2890",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2891",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"2892",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2893",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2894",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2895",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2896",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2897",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2898",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2899",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2900",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2901",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"2902",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2903",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2904",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2905",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2906",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2907",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2908",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"2909",2013,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"2910",2013,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"2911",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2912",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2913",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"2914",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2915",2013,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"2916",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2917",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2918",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2919",2008,"July","AN",35,"cm","Unknown","Gear is HnL",1,1
"2920",2008,"July","AN",34,"cm","Unknown","Gear is HnL",1,1
"2921",2008,"July","AN",33,"cm","Unknown","Gear is HnL",1,1
"2922",2008,"July","AN",30,"cm","Unknown","Gear is HnL",1,1
"2923",2008,"July","AN",29,"cm","Unknown","Gear is HnL",1,1
"2924",2008,"July","AN",33,"cm","Unknown","Gear is HnL",1,1
"2925",2008,"July","AN",32,"cm","Unknown","Gear is HnL",1,1
"2926",2008,"July","AN",33,"cm","Unknown","Gear is HnL",1,1
"2927",2008,"July","AN",34,"cm","Unknown","Gear is HnL",1,1
"2928",2008,"July","AN",32,"cm","Unknown","Gear is HnL",1,1
"2929",2008,"July","AN",29,"cm","Unknown","Gear is HnL",1,1
"2930",2008,"July","AN",30,"cm","Unknown","Gear is HnL",1,1
"2931",2013,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"2932",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2933",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2934",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2935",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2936",2013,"September","AN",38,"cm","Unknown","Gear is HnL",1,1
"2937",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2938",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2939",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2940",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2941",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2942",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2943",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"2944",2013,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"2945",2013,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"2946",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2947",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2948",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2949",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"2950",2013,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"2951",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2952",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"2953",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"2954",2013,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"2955",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2956",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"2957",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"2958",2013,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"2959",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"2960",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"2961",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"2962",2013,"August","AN",22,"cm","Unknown","Gear is HnL",1,1
"2963",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"2964",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"2965",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"2966",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"2967",2013,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"2968",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"2969",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"2970",2013,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"2971",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"2972",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"2973",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"2974",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"2975",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"2976",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"2977",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"2978",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"2979",2013,"August","AN",22,"cm","Unknown","Gear is HnL",1,1
"2980",2013,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"2981",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"2982",2013,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"2983",2013,"August","AN",20,"cm","Unknown","Gear is HnL",1,1
"2984",2013,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"2985",2013,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"2986",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"2987",2013,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"2988",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"2989",2013,"August","AN",22,"cm","Unknown","Gear is HnL",1,1
"2990",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"2991",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"2992",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"2993",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"2994",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"2995",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"2996",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"2997",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"2998",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"2999",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3000",2013,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"3001",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3002",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3003",2013,"August","AN",NA,"cm","Unknown","Gear is HnL",1,1
"3004",2013,"August","AN",40,"cm","Unknown","Gear is HnL",1,1
"3005",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3006",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3007",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3008",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3009",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3010",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3011",2013,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"3012",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3013",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3014",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3015",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3016",2013,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"3017",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3018",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3019",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3020",2013,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"3021",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3022",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3023",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3024",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3025",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3026",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3027",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3028",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3029",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3030",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3031",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3032",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3033",2013,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"3034",2013,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"3035",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3036",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3037",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3038",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3039",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3040",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3041",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3042",2013,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"3043",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"3044",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3045",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3046",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3047",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3048",2013,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"3049",2013,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"3050",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3051",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3052",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3053",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3054",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3055",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3056",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3057",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3058",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3059",2013,"August","AN",39,"cm","Unknown","Gear is HnL",1,1
"3060",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3061",2013,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"3062",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3063",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3064",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3065",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3066",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3067",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3068",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3069",2013,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"3070",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3071",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3072",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3073",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"3074",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3075",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3076",2013,"August","AN",NA,"cm","Unknown","Gear is HnL",1,1
"3077",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3078",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3079",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3080",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3081",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3082",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3083",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"3084",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3085",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3086",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3087",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3088",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3089",2013,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3090",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3091",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"3092",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3093",2013,"August","AN",40,"cm","Unknown","Gear is HnL",1,1
"3094",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"3095",2013,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3096",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"3097",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3098",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3099",2013,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3100",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3101",2013,"September","AN",24,"cm","Unknown","Gear is HnL",0,1
"3102",2013,"September","AN",33,"cm","Unknown","Gear is HnL",0,1
"3103",2013,"September","AN",32,"cm","Unknown","Gear is HnL",0,1
"3104",2013,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3105",2013,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"3106",2013,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"3107",2013,"September","AN",18,"cm","Unknown","Gear is HnL",0,1
"3108",2013,"September","AN",20,"cm","Unknown","Gear is HnL",0,1
"3109",2013,"September","AN",21,"cm","Unknown","Gear is HnL",0,1
"3110",2013,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3111",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3112",2013,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"3113",2013,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"3114",2013,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"3115",2013,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3116",2013,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"3117",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3118",2013,"September","AN",24,"cm","Unknown","Gear is HnL",0,1
"3119",2013,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3120",2013,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3121",2013,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3122",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3123",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3124",2013,"September","AN",23,"cm","Unknown","Gear is HnL",0,1
"3125",2013,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3126",2013,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"3127",2013,"September","AN",35,"cm","Unknown","Gear is HnL",0,1
"3128",2013,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"3129",2013,"September","AN",32,"cm","Unknown","Gear is HnL",0,1
"3130",2013,"September","AN",37,"cm","Unknown","Gear is HnL",0,1
"3131",2013,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3132",2013,"September","AN",36,"cm","Unknown","Gear is HnL",0,1
"3133",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3134",2013,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"3135",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3136",2013,"September","AN",33,"cm","Unknown","Gear is HnL",0,1
"3137",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3138",2013,"September","AN",33,"cm","Unknown","Gear is HnL",0,1
"3139",2013,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3140",2013,"September","AN",35,"cm","Unknown","Gear is HnL",0,1
"3141",2013,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"3142",2013,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3143",2013,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3144",2013,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3145",2013,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"3146",2013,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"3147",2013,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3148",2013,"September","AN",32,"cm","Unknown","Gear is HnL",0,1
"3149",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3150",2013,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3151",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3152",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3153",2012,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3154",2012,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"3155",2012,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"3156",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3157",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3158",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3159",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3160",2012,"September","AN",32,"cm","Unknown","Gear is HnL",0,1
"3161",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3162",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3163",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3164",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3165",2012,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"3166",2012,"September","AN",24,"cm","Unknown","Gear is HnL",0,1
"3167",2012,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3168",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3169",2012,"September","AN",36,"cm","Unknown","Gear is HnL",0,1
"3170",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3171",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3172",2012,"September","AN",19,"cm","Unknown","Gear is HnL",0,1
"3173",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3174",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3175",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3176",2012,"September","AN",39,"cm","Unknown","Gear is HnL",0,1
"3177",2012,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"3178",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3179",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3180",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3181",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3182",2012,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"3183",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3184",2012,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3185",2012,"September","AN",33,"cm","Unknown","Gear is HnL",0,1
"3186",2012,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3187",2012,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"3188",2012,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3189",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3190",2012,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"3191",2012,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"3192",2012,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"3193",2012,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"3194",2012,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"3195",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3196",2012,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"3197",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3198",2012,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"3199",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3200",2012,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"3201",2012,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"3202",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"3203",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"3204",2012,"August","AN",22,"cm","Unknown","Gear is HnL",1,1
"3205",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"3206",2012,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3207",2012,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3208",2012,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"3209",2012,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"3210",2012,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
