Year,Month,Length,Length Type,Sex,Special,MPA,Fishery Dependent
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,October,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,December,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2004,November,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2006,January,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2006,January,27,Total (cm),Male,-999,0,1
2006,January,27,Total (cm),Male,-999,0,1
2006,January,27,Total (cm),Male,-999,0,1
2006,January,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,December,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,November,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,October,27,Total (cm),Male,-999,0,1
2005,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,November,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,December,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,September,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
2006,October,27,Total (cm),Male,-999,0,1
